@lpm0	lpm1	lpm2	lpm3	lpm4	lpm5	lpm6	lpm7	lpm8	lfp0	lfp1	lfp2	lfp3	lfp4	lfp5	lfp6	lfp7	lfp8	llcusd@
4.618383435	4.620355823	4.560469844	4.753024775	4.732099861	4.561515323	4.58730324	4.608462719	4.675925674	4.642585414	4.654318882	4.607647363	4.576042023	4.664867503	4.679451095	4.649002548	4.664867503	4.668010512	-0.107540668
4.627382465	4.635179776	4.596580229	4.707274627	4.722514725	4.568956989	4.601612952	4.632262904	4.673279622	4.673345557	4.661748168	4.628321876	4.598269531	4.688946497	4.687913973	4.663866813	4.67961517	4.682735297	-0.114816191
4.641534501	4.633790029	4.571645789	4.699603247	4.74235241	4.583978936	4.618118797	4.615152903	4.66347148	4.714390576	4.68568047	4.661661848	4.614141595	4.732053372	4.733082709	4.705969473	4.717530296	4.712291939	-0.156279611
4.639819195	4.657061002	4.593345187	4.776846884	4.744309767	4.58317216	4.603415766	4.639819195	4.654207933	4.70999414	4.704711508	4.680045378	4.615000033	4.692990543	4.731881413	4.70999414	4.711047326	4.715249013	-0.156922852
4.649885889	4.62176964	4.604912523	4.745543653	4.842353379	4.568248539	4.62176964	4.638347299	4.616841094	4.756558423	4.748074809	4.734133564	4.656697248	4.740592144	4.757613832	4.759721314	4.761824365	4.758668128	-0.206102085
4.635786544	4.58607452	4.627996826	4.800824123	4.739788232	4.569630162	4.60625684	4.641589269	4.66729273	4.771188318	4.739715291	4.769049279	4.689987532	4.772256123	4.793376233	4.783927343	4.77011937	4.775452716	-0.232070781
4.623116708	4.58609397	4.61621673	4.745038732	4.763134875	4.580984097	4.620165402	4.669190116	4.665430713	4.77488969	4.773821885	4.781272691	4.680965956	4.784448977	4.790771443	4.790771443	4.779149548	4.77488969	-0.234684897
4.63187232	4.626012928	4.638665165	4.751924768	4.815491314	4.562322888	4.61715896	4.628946915	4.653067718	4.751432516	4.743989632	4.777570962	4.692527813	4.793947991	4.766154128	4.782717654	4.749311625	4.749311625	-0.20383124
4.631502366	4.626621927	4.604860435	4.680895122	4.832792503	4.573369768	4.626621927	4.636359102	4.624663063	4.74961042	4.724399	4.774201823	4.707231197	4.830291289	4.756845593	4.780256332	4.736033188	4.713703711	-0.181413969
4.653906694	4.643365149	4.575610157	4.865351962	4.866893982	4.582800737	4.651998296	4.634656821	4.634656821	4.75969549	4.732582255	4.792086986	4.789094465	4.868752868	4.767892257	4.80101119	4.741003357	4.712293251	-0.182025601
4.638656913	4.625024764	4.619125042	4.757943224	4.843451325	4.597189965	4.642517921	4.658762904	4.654964229	4.76849332	4.71990932	4.801948036	4.807912269	4.901509116	4.795948018	4.814825877	4.752908589	4.744496342	-0.193730391
4.640634225	4.631909013	4.591168157	4.813905947	4.781738225	4.599249009	4.640634225	4.629959694	4.674793144	4.771703024	4.729278847	4.814392433	4.823307797	4.902895235	4.809404892	4.835072638	4.7768817	4.762313284	-0.20413781
4.634825052	4.60626575	4.604265749	4.863004446	4.808207094	4.597234078	4.647367426	4.631908181	4.687767471	4.748647074	4.729477158	4.80104735	4.908208047	4.862201774	4.799043342	4.825764377	4.757050485	4.746535141	-0.196781601
